"time..UTC.","latitude..degrees_north.","longitude..degrees_east.","conductivity..S.m.1.","temperature..Celsius.","pressure..dbar.","profile_id"
"2018-08-15T16:05:18Z",43.579155,-65.180085,NA,NA,NA,1534348888
"2018-08-15T16:05:20Z",43.579155,-65.180085,NA,NA,NA,1534348888
"2018-08-15T16:05:27Z",43.579155,-65.180085,NA,NA,NA,1534348888
"2018-08-15T16:05:30Z",43.579155,-65.180085,3.39568,14.9664,0.17,1534348888
"2018-08-15T16:06:01Z",43.579155,-65.180085,NA,NA,NA,1534348888
"2018-08-15T16:28:25Z",43.5794494573643,-65.1822282170543,3.78909,14.3339,0.27,1534350505
"2018-08-15T16:28:34Z",43.5794524108527,-65.1822336356589,NA,NA,NA,1534350505
"2018-08-15T16:28:48Z",43.579457005168,-65.1822420645995,NA,NA,NA,1534350505
"2018-08-15T16:29:03Z",43.5794619276486,-65.1822510956072,NA,NA,NA,1534350505
"2018-08-15T16:29:08Z",43.5794635684754,-65.1822541059432,NA,NA,NA,1534350505
"2018-08-15T16:29:16Z",43.5794661937984,-65.1822589224806,NA,NA,NA,1534350505
"2018-08-15T16:29:16Z",43.5794661937984,-65.1822589224806,NA,NA,NA,1534350505
"2018-08-15T16:29:20Z",43.5794675064599,-65.1822613307494,NA,NA,NA,1534350505
"2018-08-15T16:29:26Z",43.5794694754522,-65.1822649431525,3.62453,12.2925,5.91,1534350505
"2018-08-15T16:29:33Z",43.5794717726098,-65.1822691576227,NA,NA,NA,1534350505
"2018-08-15T16:29:37Z",43.5794730852713,-65.1822715658915,NA,NA,NA,1534350505
"2018-08-15T16:29:42Z",43.5794747260982,-65.1822745762274,NA,NA,NA,1534350505
"2018-08-15T16:30:11Z",43.5794842428941,-65.1822920361757,NA,NA,NA,1534350505
"2018-08-15T16:30:15Z",43.5794855555556,-65.1822944444445,NA,NA,NA,1534350505
"2018-08-15T16:30:16Z",43.5794858837209,-65.1822950465116,NA,NA,NA,1534350505
"2018-08-15T16:30:26Z",43.5794891653747,-65.1823010671835,3.54208,11.2496,12.2,1534350505
"2018-08-15T16:30:32Z",43.5794911343669,-65.1823046795866,NA,NA,NA,1534350505
"2018-08-15T16:30:40Z",43.5794937596899,-65.182309496124,NA,NA,NA,1534350505
"2018-08-15T16:30:48Z",43.5794963850129,-65.1823143126615,NA,NA,NA,1534350505
"2018-08-15T16:31:01Z",43.5795006511628,-65.1823221395349,NA,NA,NA,1534350505
"2018-08-15T16:31:05Z",43.5795019638243,-65.1823245478036,NA,NA,NA,1534350505
"2018-08-15T16:31:10Z",43.5795036046512,-65.1823275581395,NA,NA,NA,1534350505
"2018-08-15T16:31:17Z",43.5795059018088,-65.1823317726098,NA,NA,NA,1534350505
"2018-08-15T16:31:22Z",43.5795075426357,-65.1823347829457,NA,NA,NA,1534350505
"2018-08-15T16:31:27Z",43.5795091834625,-65.1823377932817,3.2908,8.0521,18.86,1534350505
"2018-08-15T16:31:35Z",43.5795118087855,-65.1823426098191,NA,NA,NA,1534350505
"2018-08-15T16:31:43Z",43.5795144341085,-65.1823474263566,NA,NA,NA,1534350505
"2018-08-15T16:31:56Z",43.5795187002584,-65.18235525323,NA,NA,NA,1534350505
"2018-08-15T16:32:12Z",43.5795239509044,-65.1823648863049,NA,NA,NA,1534350505
"2018-08-15T16:32:17Z",43.5795255917313,-65.1823678966408,NA,NA,NA,1534350505
"2018-08-15T16:32:28Z",43.5795292015504,-65.1823745193798,3.1663,6.3909,25.41,1534350505
"2018-08-15T16:32:29Z",43.5795295297158,-65.182375121447,NA,NA,NA,1534350505
"2018-08-15T16:32:46Z",43.5795351085271,-65.1823853565892,NA,NA,NA,1534350505
"2018-08-15T16:33:03Z",43.5795406873385,-65.1823955917313,NA,NA,NA,1534350505
"2018-08-15T16:33:07Z",43.579542,-65.182398,NA,NA,NA,1534350505
"2018-08-15T16:33:18Z",43.5795163137429,-65.1824055880083,NA,NA,NA,1534350505
"2018-08-15T16:33:19Z",43.5795139786287,-65.1824062778273,NA,NA,NA,1534350505
"2018-08-15T16:33:24Z",43.5795023030573,-65.1824097269219,NA,NA,NA,1534350505
"2018-08-15T16:33:28Z",43.5794929626002,-65.1824124861977,3.08834,5.5172,31.46,1534350505
"2018-08-15T16:33:32Z",43.5794836221431,-65.1824152454734,NA,NA,NA,1534350505
"2018-08-15T16:33:36Z",43.579474281686,-65.1824180047492,NA,NA,NA,1534350505
"2018-08-15T16:33:49Z",43.5794439252004,-65.1824269723954,NA,NA,NA,1534350505
"2018-08-15T16:34:10Z",43.5793948878005,-65.1824414585931,NA,NA,NA,1534350505
"2018-08-15T16:34:14Z",43.5793855473434,-65.1824442178688,NA,NA,NA,1534350505
"2018-08-15T16:34:19Z",43.579373871772,-65.1824476669635,NA,NA,NA,1534350505
"2018-08-15T16:34:29Z",43.5793505206293,-65.1824545651529,3.03525,4.8831,37.89,1534350505
"2018-08-15T16:34:43Z",43.5793178290294,-65.182464222618,NA,NA,NA,1534350505
"2018-08-15T16:34:48Z",43.579306153458,-65.1824676717127,NA,NA,NA,1534350505
"2018-08-15T16:34:52Z",43.5792968130009,-65.1824704309884,NA,NA,NA,1534350505
"2018-08-15T16:35:09Z",43.5792571160582,-65.1824821579104,NA,NA,NA,1534350505
"2018-08-15T16:35:17Z",43.579238435144,-65.1824876764619,NA,NA,NA,1534350505
"2018-08-15T16:35:20Z",43.5792314298011,-65.1824897459187,NA,NA,NA,1534350505
"2018-08-15T16:35:26Z",43.5792174191155,-65.1824938848323,NA,NA,NA,1534350505
"2018-08-15T16:35:30Z",43.5792080786584,-65.1824966441081,3.01014,4.595,41.54,1534350505
"2018-08-15T16:35:38Z",43.5791893977441,-65.1825021626595,NA,NA,NA,1534350505
"2018-08-15T16:35:51Z",43.5791590412585,-65.1825111303057,NA,NA,NA,1534350505
"2018-08-15T16:35:55Z",43.5791497008014,-65.1825138895815,NA,NA,NA,1534350505
"2018-08-15T16:36:16Z",43.5791006634016,-65.1825283757792,NA,NA,NA,1534350505
"2018-08-15T16:36:20Z",43.5790913229445,-65.1825311350549,NA,NA,NA,1534350505
"2018-08-15T16:36:25Z",43.5790796473731,-65.1825345841496,NA,NA,NA,1534350505
"2018-08-15T16:36:30Z",43.5790679718017,-65.1825380332443,3.07094,5.5196,31.19,1534350990
"2018-08-15T16:36:33Z",43.5790609664589,-65.1825401027011,NA,NA,NA,1534350990
"2018-08-15T16:36:58Z",43.579002588602,-65.1825573481745,NA,NA,NA,1534350990
"2018-08-15T16:37:11Z",43.5789722321163,-65.1825663158207,NA,NA,NA,1534350990
"2018-08-15T16:37:21Z",43.5789488809736,-65.1825732140101,NA,NA,NA,1534350990
"2018-08-15T16:37:23Z",43.578944210745,-65.182574593648,NA,NA,NA,1534350990
"2018-08-15T16:37:31Z",43.5789255298308,-65.1825801121995,3.25816,8.0608,19.82,1534350990
"2018-08-15T16:37:32Z",43.5789231947165,-65.1825808020184,NA,NA,NA,1534350990
"2018-08-15T16:37:40Z",43.5789045138023,-65.1825863205699,NA,NA,NA,1534350990
"2018-08-15T16:37:48Z",43.5788858328881,-65.1825918391214,NA,NA,NA,1534350990
"2018-08-15T16:38:01Z",43.5788554764025,-65.1826008067676,NA,NA,NA,1534350990
"2018-08-15T16:38:05Z",43.5788461359454,-65.1826035660433,NA,NA,NA,1534350990
"2018-08-15T16:38:18Z",43.5788157794598,-65.1826125336895,NA,NA,NA,1534350990
"2018-08-15T16:38:21Z",43.5788087741169,-65.1826146031463,NA,NA,NA,1534350990
"2018-08-15T16:39:32Z",43.5786429810033,-65.1826635802909,3.60047,11.9812,7.2,1534351172
"2018-08-15T16:39:34Z",43.5786383107747,-65.1826649599288,NA,NA,NA,1534351172
"2018-08-15T16:39:42Z",43.5786196298605,-65.1826704784803,NA,NA,NA,1534351172
"2018-08-15T16:39:47Z",43.5786079542891,-65.182673927575,NA,NA,NA,1534351172
"2018-08-15T16:40:07Z",43.5785612520036,-65.1826877239537,NA,NA,NA,1534351172
"2018-08-15T16:40:12Z",43.5785495764322,-65.1826911730484,NA,NA,NA,1534351172
"2018-08-15T16:40:20Z",43.578530895518,-65.1826966915999,NA,NA,NA,1534351172
"2018-08-15T16:40:32Z",43.5785028741466,-65.1827049694271,3.53665,11.0627,14.77,1534351172
"2018-08-15T16:40:49Z",43.5784631772039,-65.1827166963491,NA,NA,NA,1534351172
"2018-08-15T16:40:53Z",43.5784538367468,-65.1827194556248,NA,NA,NA,1534351172
"2018-08-15T16:41:02Z",43.5784328207183,-65.1827256639953,NA,NA,NA,1534351172
"2018-08-15T16:41:10Z",43.5784141398041,-65.1827311825468,NA,NA,NA,1534351172
"2018-08-15T16:41:19Z",43.5783931237756,-65.1827373909172,NA,NA,NA,1534351172
"2018-08-15T16:41:27Z",43.5783744428614,-65.1827429094687,NA,NA,NA,1534351172
"2018-08-15T16:41:33Z",43.5783604321757,-65.1827470483823,3.29947,8.0148,22.33,1534351172
"2018-08-15T16:41:35Z",43.5783557619472,-65.1827484280202,NA,NA,NA,1534351172
"2018-08-15T16:41:44Z",43.5783347459187,-65.1827546363906,NA,NA,NA,1534351172
"2018-08-15T16:42:01Z",43.578295048976,-65.1827663633126,NA,NA,NA,1534351172
"2018-08-15T16:42:13Z",43.5782670276046,-65.1827746411398,NA,NA,NA,1534351172
"2018-08-15T16:42:22Z",43.5782460115761,-65.1827808495103,NA,NA,NA,1534351172
"2018-08-15T16:42:33Z",43.5782203253191,-65.1827884375186,3.14531,6.0274,28.4,1534351172
"2018-08-15T16:42:34Z",43.5782179902048,-65.1827891273375,NA,NA,NA,1534351172
"2018-08-15T16:43:07Z",43.5781409314337,-65.1828118913624,NA,NA,NA,1534351172
"2018-08-15T16:43:16Z",43.5781199154052,-65.1828180997329,NA,NA,NA,1534351172
"2018-08-15T16:43:20Z",43.5781105749481,-65.1828208590086,NA,NA,NA,1534351172
"2018-08-15T16:43:34Z",43.5780778833482,-65.1828305164737,3.07252,5.2771,33.04,1534351172
"2018-08-15T16:43:37Z",43.5780708780053,-65.1828325859305,NA,NA,NA,1534351172
"2018-08-15T16:43:41Z",43.5780615375482,-65.1828353452063,NA,NA,NA,1534351172
"2018-08-15T16:43:45Z",43.5780521970911,-65.182838104482,NA,NA,NA,1534351172
"2018-08-15T16:44:15Z",43.5779821436628,-65.1828587990502,NA,NA,NA,1534351172
"2018-08-15T16:44:19Z",43.5779728032057,-65.1828615583259,NA,NA,NA,1534351172
"2018-08-15T16:44:23Z",43.5779634627486,-65.1828643176017,NA,NA,NA,1534351172
"2018-08-15T16:44:34Z",43.5779377764915,-65.18287190561,3.02752,4.753,38.62,1534351172
"2018-08-15T16:44:48Z",43.5779050848917,-65.1828815630751,NA,NA,NA,1534351172
"2018-08-15T16:45:22Z",43.5778256910062,-65.182905016919,NA,NA,NA,1534351172
"2018-08-15T16:45:31Z",43.5778046749777,-65.1829112252894,NA,NA,NA,1534351172
"2018-08-15T16:45:35Z",43.5777953345206,-65.1829139845652,NA,NA,NA,1534351172
"2018-08-15T16:45:35Z",43.5777953345206,-65.1829139845652,3.01244,4.6202,40.96,1534351172
"2018-08-15T16:45:39Z",43.5777859940635,-65.1829167438409,NA,NA,NA,1534351172
"2018-08-15T16:45:48Z",43.577764978035,-65.1829229522113,NA,NA,NA,1534351172
"2018-08-15T16:45:56Z",43.5777462971208,-65.1829284707628,NA,NA,NA,1534351172
"2018-08-15T16:46:17Z",43.577697259721,-65.1829429569605,NA,NA,NA,1534351172
"2018-08-15T16:46:25Z",43.5776785788068,-65.182948475512,NA,NA,NA,1534351172
"2018-08-15T16:46:30Z",43.5776669032354,-65.1829519246067,NA,NA,NA,1534351172
"2018-08-15T16:46:35Z",43.577655227664,-65.1829553737014,3.05532,5.2655,29.92,1534351595
"2018-08-15T16:46:49Z",43.5776225360641,-65.1829650311665,NA,NA,NA,1534351595
"2018-08-15T16:47:03Z",43.5775898444642,-65.1829746886316,NA,NA,NA,1534351595
"2018-08-15T16:47:28Z",43.5775314666073,-65.1829919341051,NA,NA,NA,1534351595
"2018-08-15T16:47:36Z",43.5775127856931,-65.1829974526566,3.2141,7.5544,18.48,1534351595
"2018-08-15T16:47:36Z",43.5775127856931,-65.1829974526566,NA,NA,NA,1534351595
"2018-08-15T16:47:49Z",43.5774824292075,-65.1830064203028,NA,NA,NA,1534351595
"2018-08-15T16:48:10Z",43.5774333918077,-65.1830209065004,NA,NA,NA,1534351595
"2018-08-15T16:48:26Z",43.5773960299792,-65.1830319436035,NA,NA,NA,1534351595
"2018-08-15T16:48:31Z",43.5773843544078,-65.1830353926981,NA,NA,NA,1534351595
"2018-08-15T16:48:36Z",43.5773726788364,-65.1830388417928,3.52841,11.4176,8.44,1534351595
"2018-08-15T16:48:39Z",43.5773656734936,-65.1830409112496,NA,NA,NA,1534351595
"2018-08-15T16:48:43Z",43.5773563330365,-65.1830436705254,NA,NA,NA,1534351595
"2018-08-15T16:49:13Z",43.5772862796082,-65.1830643650935,NA,NA,NA,1534351595
"2018-08-15T16:49:17Z",43.5772769391511,-65.1830671243692,NA,NA,NA,1534351595
"2018-08-15T16:49:34Z",43.5772372422084,-65.1830788512912,NA,NA,NA,1534351595
"2018-08-15T16:49:36Z",43.5772325719798,-65.1830802309291,3.58245,11.7191,8.32,1534351595
"2018-08-15T16:49:51Z",43.5771975452657,-65.1830905782131,NA,NA,NA,1534351595
"2018-08-15T16:50:24Z",43.5771204864945,-65.1831133422381,NA,NA,NA,1534351595
"2018-08-15T16:50:29Z",43.5771088109231,-65.1831167913327,NA,NA,NA,1534351595
"2018-08-15T16:50:37Z",43.5770901300089,-65.1831223098842,3.38922,9.1644,14.99,1534351837
"2018-08-15T16:50:37Z",43.5770901300089,-65.1831223098842,NA,NA,NA,1534351837
"2018-08-15T16:50:54Z",43.5770504330662,-65.1831340368062,NA,NA,NA,1534351837
"2018-08-15T16:50:58Z",43.5770410926091,-65.1831367960819,NA,NA,NA,1534351837
"2018-08-15T16:51:02Z",43.577031752152,-65.1831395553577,NA,NA,NA,1534351837
"2018-08-15T16:51:19Z",43.5769920552093,-65.1831512822796,NA,NA,NA,1534351837
"2018-08-15T16:51:32Z",43.5769616987237,-65.1831602499258,NA,NA,NA,1534351837
"2018-08-15T16:51:36Z",43.5769523582665,-65.1831630092016,NA,NA,NA,1534351837
"2018-08-15T16:51:37Z",43.5769500231523,-65.1831636990205,3.21696,6.9348,21.62,1534351837
"2018-08-15T16:51:40Z",43.5769430178094,-65.1831657684773,NA,NA,NA,1534351837
"2018-08-15T16:51:53Z",43.5769126613238,-65.1831747361235,NA,NA,NA,1534351837
"2018-08-15T16:52:05Z",43.5768846399525,-65.1831830139507,NA,NA,NA,1534351837
"2018-08-15T16:52:18Z",43.5768542834669,-65.1831919815969,NA,NA,NA,1534351837
"2018-08-15T16:52:30Z",43.5768262620956,-65.1832002594242,NA,NA,NA,1534351837
"2018-08-15T16:52:38Z",43.5768075811814,-65.1832057779757,3.10848,5.718,28.1,1534351837
"2018-08-15T16:52:39Z",43.5768052460671,-65.1832064677946,NA,NA,NA,1534351837
"2018-08-15T16:52:43Z",43.57679590561,-65.1832092270703,NA,NA,NA,1534351837
"2018-08-15T16:52:50Z",43.57677955981,-65.1832140558029,NA,NA,NA,1534351837
"2018-08-15T16:53:12Z",43.5767281872959,-65.1832292318195,NA,NA,NA,1534351837
"2018-08-15T16:53:21Z",43.5767071712674,-65.18323544019,NA,NA,NA,1534351837
"2018-08-15T16:53:37Z",43.576669809439,-65.183246477293,NA,NA,NA,1534351837
"2018-08-15T16:53:38Z",43.5766674743247,-65.1832471671119,3.05675,5.1144,34.68,1534351837
"2018-08-15T16:53:46Z",43.5766487934105,-65.1832526856634,NA,NA,NA,1534351837
"2018-08-15T16:53:54Z",43.5766301124963,-65.1832582042149,NA,NA,NA,1534351837
"2018-08-15T16:54:19Z",43.5765717346394,-65.1832754496883,NA,NA,NA,1534351837
"2018-08-15T16:54:32Z",43.5765413781537,-65.1832844173345,NA,NA,NA,1534351837
"2018-08-15T16:54:39Z",43.5765250323538,-65.1832892460671,3.02248,4.6608,42.07,1534352079
"2018-08-15T16:54:40Z",43.5765226972395,-65.183289935886,NA,NA,NA,1534352079
"2018-08-15T16:54:49Z",43.576501681211,-65.1832961442565,NA,NA,NA,1534352079
"2018-08-15T16:54:54Z",43.5764900056397,-65.1832995933512,NA,NA,NA,1534352079
"2018-08-15T16:55:19Z",43.5764316277827,-65.1833168388246,NA,NA,NA,1534352079
"2018-08-15T16:55:23Z",43.5764222873256,-65.1833195981003,NA,NA,NA,1534352079
"2018-08-15T16:55:27Z",43.5764129468685,-65.1833223573761,NA,NA,NA,1534352079
"2018-08-15T16:55:39Z",43.5763849254972,-65.1833306352033,3.03557,4.9484,36.81,1534352079
"2018-08-15T16:55:40Z",43.5763825903829,-65.1833313250223,NA,NA,NA,1534352079
"2018-08-15T16:55:52Z",43.5763545690116,-65.1833396028495,NA,NA,NA,1534352079
"2018-08-15T16:55:57Z",43.5763428934402,-65.1833430519442,NA,NA,NA,1534352079
"2018-08-15T16:56:01Z",43.5763335529831,-65.18334581122,NA,NA,NA,1534352079
"2018-08-15T16:56:34Z",43.5762564942119,-65.1833685752449,NA,NA,NA,1534352079
"2018-08-15T16:56:40Z",43.5762424835263,-65.1833727141585,3.13818,6.3746,26.32,1534352079
"2018-08-15T16:56:55Z",43.5762074568121,-65.1833830614426,NA,NA,NA,1534352079
"2018-08-15T16:57:08Z",43.5761771003265,-65.1833920290888,NA,NA,NA,1534352079
"2018-08-15T16:57:16Z",43.5761584194123,-65.1833975476403,NA,NA,NA,1534352079
"2018-08-15T16:57:40Z",43.5761023766696,-65.1834141032948,3.28555,8.2451,16.11,1534352079
"2018-08-15T16:57:41Z",43.5761000415554,-65.1834147931137,NA,NA,NA,1534352079
"2018-08-15T16:57:45Z",43.5760907010982,-65.1834175523894,NA,NA,NA,1534352079
"2018-08-15T16:57:58Z",43.5760603446126,-65.1834265200356,NA,NA,NA,1534352079
"2018-08-15T16:58:15Z",43.5760206476699,-65.1834382469576,NA,NA,NA,1534352079
"2018-08-15T16:58:23Z",43.5760019667557,-65.1834437655091,NA,NA,NA,1534352079
"2018-08-15T16:58:36Z",43.5759716102701,-65.1834527331552,NA,NA,NA,1534352079
"2018-08-15T16:58:40Z",43.575962269813,-65.183455492431,3.53925,11.4902,5.84,1534352079
"2018-08-15T16:58:49Z",43.5759412537845,-65.1834617008014,NA,NA,NA,1534352079
"2018-08-15T16:58:51Z",43.575936583556,-65.1834630804393,NA,NA,NA,1534352079
"2018-08-15T16:59:01Z",43.5759132324132,-65.1834699786287,NA,NA,NA,1534352079
"2018-08-15T16:59:06Z",43.5759015568418,-65.1834734277234,NA,NA,NA,1534352079
"2018-08-15T16:59:22Z",43.5758641950134,-65.1834844648264,NA,NA,NA,1534352079
"2018-08-15T16:59:41Z",43.5758198278421,-65.1834975713862,3.47426,10.2986,12.04,1534352381
"2018-08-15T16:59:56Z",43.5757848011279,-65.1835079186702,NA,NA,NA,1534352381
"2018-08-15T17:00:00Z",43.5757754606708,-65.183510677946,NA,NA,NA,1534352381
"2018-08-15T17:00:04Z",43.5757661202137,-65.1835134372217,NA,NA,NA,1534352381
"2018-08-15T17:00:29Z",43.5757077423568,-65.1835306826952,NA,NA,NA,1534352381
"2018-08-15T17:00:38Z",43.5756867263283,-65.1835368910656,NA,NA,NA,1534352381
"2018-08-15T17:00:42Z",43.5756773858712,-65.1835396503413,3.38299,9.1935,18.54,1534352381
"2018-08-15T17:01:00Z",43.5756353538142,-65.1835520670822,NA,NA,NA,1534352381
"2018-08-15T17:01:04Z",43.5756260133571,-65.183554826358,NA,NA,NA,1534352381
"2018-08-15T17:01:08Z",43.5756166729,-65.1835575856337,NA,NA,NA,1534352381
"2018-08-15T17:01:25Z",43.5755769759573,-65.1835693125556,NA,NA,NA,1534352381
"2018-08-15T17:01:33Z",43.575558295043,-65.1835748311072,NA,NA,NA,1534352381
"2018-08-15T17:01:42Z",43.5755372790145,-65.1835810394776,NA,NA,NA,1534352381
"2018-08-15T17:01:42Z",43.5755372790145,-65.1835810394776,3.27973,7.9704,24.72,1534352381
"2018-08-15T17:02:03Z",43.5754882416147,-65.1835955256753,NA,NA,NA,1534352381
"2018-08-15T17:02:07Z",43.5754789011576,-65.183598284951,NA,NA,NA,1534352381
"2018-08-15T17:02:11Z",43.5754695607005,-65.1836010442268,NA,NA,NA,1534352381
"2018-08-15T17:02:40Z",43.5754018423865,-65.183621048976,NA,NA,NA,1534352381
"2018-08-15T17:02:43Z",43.5753948370436,-65.1836231184328,3.14328,5.9498,30.73,1534352381
"2018-08-15T17:02:49Z",43.575380826358,-65.1836272573464,NA,NA,NA,1534352381
"2018-08-15T17:03:10Z",43.5753317889581,-65.1836417435441,NA,NA,NA,1534352381
"2018-08-15T17:03:14Z",43.575322448501,-65.1836445028198,NA,NA,NA,1534352381
"2018-08-15T17:03:27Z",43.5752920920154,-65.183653470466,NA,NA,NA,1534352381
"2018-08-15T17:03:43Z",43.575254730187,-65.183664507569,3.07692,5.3212,35.65,1534352381
"2018-08-15T17:03:45Z",43.5752500599584,-65.1836658872069,NA,NA,NA,1534352381
"2018-08-15T17:03:48Z",43.5752430546156,-65.1836679566637,NA,NA,NA,1534352381
"2018-08-15T17:04:04Z",43.5752056927872,-65.1836789937667,NA,NA,NA,1534352381
"2018-08-15T17:04:17Z",43.5751753363016,-65.1836879614129,NA,NA,NA,1534352381
"2018-08-15T17:04:21Z",43.5751659958445,-65.1836907206886,NA,NA,NA,1534352381
"2018-08-15T17:04:25Z",43.5751566553874,-65.1836934799644,NA,NA,NA,1534352381
"2018-08-15T17:04:44Z",43.5751122882161,-65.1837065865242,3.03038,4.7336,41.55,1534352381
"2018-08-15T17:04:50Z",43.5750982775304,-65.1837107254378,NA,NA,NA,1534352381
"2018-08-15T17:04:51Z",43.5750959424161,-65.1837114152568,NA,NA,NA,1534352381
"2018-08-15T17:04:55Z",43.575086601959,-65.1837141745325,NA,NA,NA,1534352381
"2018-08-15T17:05:12Z",43.5750469050163,-65.1837259014544,NA,NA,NA,1534352381
"2018-08-15T17:05:16Z",43.5750375645592,-65.1837286607302,NA,NA,NA,1534352381
"2018-08-15T17:05:21Z",43.5750258889878,-65.1837321098249,NA,NA,NA,1534352381
